best_of,match_importance,rank_diff,points_diff,age_diff,win_loss,ace_diff,df_diff,bp_diff,h2h_diff,player_elo_before,opponent_elo_before,surface_elo_diff
3,30,-7.0,-3.6889,-3.9,1,-1.25,1.0,1.5,0,1026.64103,1009.14101,17.50002
3,30,7.0,3.6889,3.9,0,1.25,-1.0,-1.5,0,1009.14101,1026.64103,-17.50002
3,36,92.0,6.2596,5.7,1,-7.5,-1.5,-2.33,0,1025.48879,1009.26293,16.22586
3,36,-92.0,-6.2596,-5.7,0,7.5,1.5,2.33,0,1009.26293,1025.48879,-16.22586
3,36,-47.0,-7.1989,-7.1,1,-3.33,0.87,-0.8,0,1041.83581,1022.39708,19.43873
3,36,47.0,7.1989,7.1,0,3.33,-0.87,0.8,0,1022.39708,1041.83581,-19.43873
3,42,-19.0,-5.1417,-5.0,1,5.17,0.42,1.08,0,1056.94156,1040.7421,16.19946
3,42,19.0,5.1417,5.0,0,-5.17,-0.42,-1.08,0,1040.7421,1056.94156,-16.19946
5,30,115.0,9.2983,2.1,1,-3.87,0.2,-1.8,0,993.05361,1023.63355,-30.57994
5,30,-115.0,-9.2983,-2.1,0,3.87,-0.2,1.8,0,1023.63355,993.05361,30.57994
5,30,-27.0,-5.2257,-3.1,1,0.0,0.0,0.0,0,1000.0,992.99819,7.00181
5,30,27.0,5.2257,3.1,0,-0.0,-0.0,-0.0,0,992.99819,1000.0,-7.00181
5,30,120.0,5.8348,11.6,1,1.5,1.5,6.0,0,995.42857,994.92064,0.50793
5,30,-120.0,-5.8348,-11.6,0,-1.5,-1.5,-6.0,0,994.92064,995.42857,-0.50793
5,30,70.0,6.3919,3.2,1,0.0,0.0,0.0,0,994.92064,1000.0,-5.07936
5,30,-70.0,-6.3919,-3.2,0,-0.0,-0.0,-0.0,0,1000.0,994.92064,5.07936
5,30,97.0,7.0909,-0.2,1,0.0,0.0,0.0,0,1000.0,1000.0,0.0
5,30,-97.0,-7.0909,0.2,0,-0.0,-0.0,-0.0,0,1000.0,1000.0,0.0
5,30,180.0,6.1334,7.6,1,0.0,0.0,0.0,0,992.93512,1000.0,-7.06488
5,30,-180.0,-6.1334,-7.6,0,-0.0,-0.0,-0.0,0,1000.0,992.93512,7.06488
5,30,10.0,4.8203,8.1,1,7.86,-1.36,0.29,0,1024.30095,994.92319,29.37776
5,30,-10.0,-4.8203,-8.1,0,-7.86,1.36,-0.29,0,994.92319,1024.30095,-29.37776
5,30,24.0,7.0335,5.4,1,-7.0,-0.0,1.0,0,978.47585,995.36174,-16.88589
5,30,-24.0,-7.0335,-5.4,0,7.0,0.0,-1.0,0,995.36174,978.47585,16.88589
5,30,109.0,7.426,10.9,1,0.0,-1.0,5.0,0,995.48872,995.42857,0.06015
5,30,-109.0,-7.426,-10.9,0,-0.0,1.0,-5.0,0,995.42857,995.48872,-0.06015
5,30,44.0,6.021,2.3,1,0.0,0.0,0.0,0,1025.48757,1000.0,25.48757
5,30,-44.0,-6.021,-2.3,0,-0.0,-0.0,-0.0,0,1000.0,1025.48757,-25.48757
5,30,102.0,6.3279,-0.1,1,0.0,0.0,0.0,0,994.93103,1000.0,-5.06897
5,30,-102.0,-6.3279,0.1,0,-0.0,-0.0,-0.0,0,1000.0,994.93103,5.06897
5,30,98.0,7.1585,7.4,1,0.0,0.0,0.0,0,1000.0,994.00962,5.99038
5,30,-98.0,-7.1585,-7.4,0,-0.0,-0.0,-0.0,0,994.00962,1000.0,-5.99038
5,30,-16.0,-6.0355,0.5,1,2.5,1.67,5.67,0,990.85714,989.99543,0.86171
5,30,16.0,6.0355,-0.5,0,-2.5,-1.67,-5.67,0,989.99543,990.85714,-0.86171
5,30,100.0,5.7838,9.4,1,0.0,0.0,0.0,0,995.42857,1000.0,-4.57143
5,30,-100.0,-5.7838,-9.4,0,-0.0,-0.0,-0.0,0,1000.0,995.42857,4.57143
5,30,127.0,6.2823,-1.7,1,0.0,0.0,0.0,0,993.94623,1000.0,-6.05377
5,30,-127.0,-6.2823,1.7,0,-0.0,-0.0,-0.0,0,1000.0,993.94623,6.05377
5,30,136.0,8.3431,-3.3,1,0.0,0.0,0.0,0,1009.26192,1000.0,9.26192
5,30,-136.0,-8.3431,3.3,0,-0.0,-0.0,-0.0,0,1000.0,1009.26192,-9.26192
5,30,96.0,8.4801,2.2,1,0.0,0.0,0.0,0,1041.95525,1000.0,41.95525
5,30,-96.0,-8.4801,-2.2,0,-0.0,-0.0,-0.0,0,1000.0,1041.95525,-41.95525
5,30,-151.0,-6.5468,-4.7,1,16.0,-0.0,-3.0,0,995.42857,989.04178,6.38679
5,30,151.0,6.5468,4.7,0,-16.0,0.0,3.0,0,989.04178,995.42857,-6.38679
5,30,1.0,1.0986,6.0,1,-4.67,1.33,4.0,0,978.94403,995.42857,-16.48454
5,30,-1.0,-1.0986,-6.0,0,4.67,-1.33,-4.0,0,995.42857,978.94403,16.48454
5,30,-113.0,-6.7452,-1.2,1,0.0,0.0,0.0,0,1000.0,995.04923,4.95077
5,30,113.0,6.7452,1.2,0,-0.0,-0.0,-0.0,0,995.04923,1000.0,-4.95077
5,30,-41.0,-6.5468,6.9,1,-8.0,-0.5,-0.5,0,990.9507,994.92064,-3.96994
5,30,41.0,6.5468,-6.9,0,8.0,0.5,0.5,0,994.92064,990.9507,3.96994
5,30,-25.0,-5.7236,-2.7,1,-8.0,0.5,0.0,0,994.78454,990.84483,3.93971
5,30,25.0,5.7236,2.7,0,8.0,-0.5,-0.0,0,990.84483,994.78454,-3.93971
5,30,59.0,6.1356,6.1,1,2.0,-2.25,2.25,0,977.45449,994.82708,-17.37259
5,30,-59.0,-6.1356,-6.1,0,-2.0,2.25,-2.25,0,994.82708,977.45449,17.37259
5,30,-89.0,-7.1483,-1.7,1,-5.0,2.5,-2.5,0,990.9507,995.48794,-4.53724
5,30,89.0,7.1483,1.7,0,5.0,-2.5,2.5,0,995.48794,990.9507,4.53724
5,30,55.0,8.1295,5.7,1,-4.2,-2.2,2.0,0,1057.14267,995.36174,61.78093
5,30,-55.0,-8.1295,-5.7,0,4.2,2.2,-2.0,0,995.36174,1057.14267,-61.78093
5,30,-3.0,-2.5649,4.5,1,5.67,-0.33,1.0,0,990.9762,995.42857,-4.45237
5,30,3.0,2.5649,-4.5,0,-5.67,0.33,-1.0,0,995.42857,990.9762,4.45237
5,30,74.0,5.9135,-5.9,1,0.0,0.0,0.0,0,995.42857,1000.0,-4.57143
5,30,-74.0,-5.9135,5.9,0,-0.0,-0.0,-0.0,0,1000.0,995.42857,4.57143
5,30,63.0,7.013,2.3,1,1.0,-1.0,8.0,0,995.42857,995.42857,0.0
5,30,-63.0,-7.013,-2.3,0,-1.0,1.0,-8.0,0,995.42857,995.42857,0.0
5,30,169.0,6.8373,-8.4,1,0.0,0.0,0.0,0,995.42857,1000.0,-4.57143
5,30,-169.0,-6.8373,8.4,0,-0.0,-0.0,-0.0,0,1000.0,995.42857,4.57143
5,30,154.0,6.5985,5.0,1,0.0,0.0,0.0,0,1010.06235,1000.0,10.06235
5,30,-154.0,-6.5985,-5.0,0,-0.0,-0.0,-0.0,0,1000.0,1010.06235,-10.06235
5,30,29.0,4.8122,3.4,1,0.5,-0.67,-3.0,0,993.14286,994.92064,-1.77778
5,30,-29.0,-4.8122,-3.4,0,-0.5,0.67,3.0,0,994.92064,993.14286,1.77778
5,30,64.0,8.3724,-4.4,1,-7.0,-0.67,-2.33,0,993.26192,995.42857,-2.16665
5,30,-64.0,-8.3724,4.4,0,7.0,0.67,2.33,0,995.42857,993.26192,2.16665
5,30,94.0,8.3222,-1.8,1,3.9,-0.4,-0.9,0,1025.14285,1004.58275,20.5601
5,30,-94.0,-8.3222,1.8,0,-3.9,0.4,0.9,0,1004.58275,1025.14285,-20.5601
5,30,-31.0,-4.9836,-0.8,1,0.0,0.0,0.0,0,995.42857,1000.0,-4.57143
5,30,31.0,4.9836,0.8,0,-0.0,-0.0,-0.0,0,1000.0,995.42857,4.57143
5,30,-15.0,-5.0752,7.4,1,3.6,0.86,-0.86,0,1059.27809,1072.19609,-12.918
5,30,15.0,5.0752,-7.4,0,-3.6,-0.86,0.86,0,1072.19609,1059.27809,12.918
5,30,125.0,6.9489,2.1,1,6.2,-0.8,-1.4,0,1020.57944,994.82708,25.75236
5,30,-125.0,-6.9489,-2.1,0,-6.2,0.8,1.4,0,994.82708,1020.57944,-25.75236
5,30,69.0,6.7405,-1.8,1,0.0,0.0,0.0,0,991.13579,1000.0,-8.86421
5,30,-69.0,-6.7405,1.8,0,-0.0,-0.0,-0.0,0,1000.0,991.13579,8.86421
5,30,29.0,5.1818,-6.4,1,0.0,0.0,0.0,0,1008.45064,1000.0,8.45064
5,30,-29.0,-5.1818,6.4,0,-0.0,-0.0,-0.0,0,1000.0,1008.45064,-8.45064
5,30,15.0,4.2195,4.4,1,0.0,0.0,0.0,0,976.93512,1000.0,-23.06488
5,30,-15.0,-4.2195,-4.4,0,-0.0,-0.0,-0.0,0,1000.0,976.93512,23.06488
5,30,-134.0,-7.6473,-7.6,1,2.0,-0.0,-1.0,0,994.92064,995.57529,-0.65465
5,30,134.0,7.6473,7.6,0,-2.0,0.0,1.0,0,995.57529,994.92064,0.65465
5,30,44.0,7.1982,6.2,1,8.5,0.75,0.75,0,1007.29133,994.88236,12.40897
5,30,-44.0,-7.1982,-6.2,0,-8.5,-0.75,-0.75,0,994.88236,1007.29133,-12.40897
5,30,-1.0,-1.6094,-2.9,1,0.0,1.0,1.5,0,994.82708,990.80611,4.02097
5,30,1.0,1.6094,2.9,0,-0.0,-1.0,-1.5,0,990.80611,994.82708,-4.02097
5,30,-18.0,-4.3567,-4.9,1,4.17,0.67,1.17,0,992.93512,994.92064,-1.98552
5,30,18.0,4.3567,4.9,0,-4.17,-0.67,-1.17,0,994.92064,992.93512,1.98552
5,30,42.0,6.4785,-3.4,1,2.0,-0.0,-8.67,0,993.14286,995.42857,-2.28571
5,30,-42.0,-6.4785,3.4,0,-2.0,0.0,8.67,0,995.42857,993.14286,2.28571
5,30,64.0,6.4708,1.8,1,3.0,-1.5,0.0,0,995.42857,994.93295,0.49562
5,30,-64.0,-6.4708,-1.8,0,-3.0,1.5,-0.0,0,994.93295,995.42857,-0.49562
5,30,-49.0,-5.6419,5.0,1,0.0,0.0,0.0,0,1000.0,994.43083,5.56917
5,30,49.0,5.6419,-5.0,0,-0.0,-0.0,-0.0,0,994.43083,1000.0,-5.56917
5,30,52.0,5.247,6.0,1,0.0,0.0,0.0,0,1000.0,1000.0,0.0
5,30,-52.0,-5.247,-6.0,0,-0.0,-0.0,-0.0,0,1000.0,1000.0,0.0
5,30,46.0,8.6545,-3.9,1,1.0,3.0,-2.0,0,995.42857,995.42857,0.0
5,30,-46.0,-8.6545,3.9,0,-1.0,-3.0,2.0,0,995.42857,995.42857,0.0
5,30,311.0,8.4174,5.1,1,0.0,0.0,0.0,0,1000.0,1000.0,0.0
5,30,-311.0,-8.4174,-5.1,0,-0.0,-0.0,-0.0,0,1000.0,1000.0,0.0
5,30,46.0,5.247,0.2,1,0.0,0.0,0.0,0,990.84675,1000.0,-9.15325
5,30,-46.0,-5.247,-0.2,0,-0.0,-0.0,-0.0,0,1000.0,990.84675,9.15325
5,30,219.0,6.463,5.1,1,0.0,0.0,0.0,0,995.36051,1000.0,-4.63949
5,30,-219.0,-6.463,-5.1,0,-0.0,-0.0,-0.0,0,1000.0,995.36051,4.63949
5,30,55.0,6.3026,-1.1,1,1.25,1.0,-2.75,0,977.26042,994.92064,-17.66022
5,30,-55.0,-6.3026,1.1,0,-1.25,-1.0,2.75,0,994.92064,977.26042,17.66022
5,30,134.0,7.2041,-12.6,1,0.0,0.0,0.0,0,978.07551,1000.0,-21.92449
5,30,-134.0,-7.2041,12.6,0,-0.0,-0.0,-0.0,0,1000.0,978.07551,21.92449
5,30,-11.0,-4.2905,-0.1,1,0.0,0.0,0.0,0,1000.0,995.42857,4.57143
5,30,11.0,4.2905,0.1,0,-0.0,-0.0,-0.0,0,995.42857,1000.0,-4.57143
5,30,-1.0,-0.6931,-4.3,1,0.0,0.0,0.0,0,995.42857,1000.0,-4.57143
5,30,1.0,0.6931,4.3,0,-0.0,-0.0,-0.0,0,1000.0,995.42857,4.57143
5,30,79.0,8.0268,-6.5,1,-0.67,2.33,0.67,0,993.26192,993.14286,0.11906
5,30,-79.0,-8.0268,6.5,0,0.67,-2.33,-0.67,0,993.14286,993.26192,-0.11906
5,30,-102.0,-7.3434,-1.6,1,0.0,0.0,0.0,0,995.42857,1000.0,-4.57143
5,30,102.0,7.3434,1.6,0,-0.0,-0.0,-0.0,0,1000.0,995.42857,4.57143
5,30,-24.0,-5.1475,3.9,1,-0.29,-1.86,-2.29,0,995.42857,1040.82182,-45.39325
5,30,24.0,5.1475,-3.9,0,0.29,1.86,2.29,0,1040.82182,995.42857,45.39325
5,30,9.0,4.0254,-4.5,1,15.0,-0.0,-1.0,0,995.42857,995.42857,0.0
5,30,-9.0,-4.0254,4.5,0,-15.0,0.0,1.0,0,995.42857,995.42857,0.0
5,30,146.0,6.9782,8.8,1,0.0,0.0,0.0,0,1009.13875,1000.0,9.13875
5,30,-146.0,-6.9782,-8.8,0,-0.0,-0.0,-0.0,0,1000.0,1009.13875,-9.13875
5,30,60.0,6.4281,9.8,1,7.58,-2.25,1.0,0,994.76638,978.83139,15.93499
5,30,-60.0,-6.4281,-9.8,0,-7.58,2.25,-1.0,0,978.83139,994.76638,-15.93499
5,30,4.0,4.1897,2.6,1,2.9,-1.2,1.4,0,992.72191,990.84483,1.87708
5,30,-4.0,-4.1897,-2.6,0,-2.9,1.2,-1.4,0,990.84483,992.72191,-1.87708
5,30,15.0,4.5539,-1.6,1,2.4,-0.7,-1.4,0,1009.34741,990.80611,18.5413
5,30,-15.0,-4.5539,1.6,0,-2.4,0.7,1.4,0,990.80611,1009.34741,-18.5413
5,30,45.0,9.1036,2.0,1,6.1,-0.1,0.9,0,1041.26192,992.84095,48.42097
5,30,-45.0,-9.1036,-2.0,0,-6.1,0.1,-0.9,0,992.84095,1041.26192,-48.42097
5,60,87.0,9.2883,3.7,1,-1.25,0.75,-3.0,0,1010.45824,1004.47931,5.97893
5,60,-87.0,-9.2883,-3.7,0,1.25,-0.75,3.0,0,1004.47931,1010.45824,-5.97893
5,60,59.0,6.3368,0.8,1,2.83,-2.5,-1.17,0,1011.15454,1005.06897,6.08557
5,60,-59.0,-6.3368,-0.8,0,-2.83,2.5,1.17,0,1005.06897,1011.15454,-6.08557
5,60,58.0,6.9422,1.9,1,22.75,2.0,-3.25,0,1004.57143,1009.26042,-4.68899
5,60,-58.0,-6.9422,-1.9,0,-22.75,-2.0,3.25,0,1009.26042,1004.57143,4.68899
5,60,-26.0,-7.0449,4.9,1,11.55,-0.08,-2.32,0,1038.95127,995.25286,43.69841
5,60,26.0,7.0449,-4.9,0,-11.55,0.08,2.32,0,995.25286,1038.95127,-43.69841
5,60,22.0,6.9921,6.8,1,12.5,-1.0,3.67,0,1005.10487,1040.31593,-35.21106
5,60,-22.0,-6.9921,-6.8,0,-12.5,1.0,-3.67,0,1040.31593,1005.10487,35.21106
5,60,-25.0,-6.7405,-4.2,1,-6.0,-0.0,-5.0,0,1011.16445,1004.49262,6.67183
5,60,25.0,6.7405,4.2,0,6.0,0.0,5.0,0,1004.49262,1011.16445,-6.67183
5,60,46.0,5.9375,-0.4,1,5.5,2.33,2.5,0,1006.81746,1005.17292,1.64454
5,60,-46.0,-5.9375,0.4,0,-5.5,-2.33,-2.5,0,1005.17292,1006.81746,-1.64454
5,60,48.0,8.234,-1.4,1,14.85,0.8,-0.1,0,1024.83549,1010.22499,14.6105
5,60,-48.0,-8.234,1.4,0,-14.85,-0.8,0.1,0,1010.22499,1024.83549,-14.6105
5,60,190.0,8.5403,5.6,1,-12.5,1.8,-2.6,0,1056.03248,1004.94866,51.08382
5,60,-190.0,-8.5403,-5.6,0,12.5,-1.8,2.6,0,1004.94866,1056.03248,-51.08382
5,60,70.0,5.7557,5.6,1,-3.75,2.0,2.5,0,995.7026,1004.50629,-8.80369
5,60,-70.0,-5.7557,-5.6,0,3.75,-2.0,-2.5,0,1004.50629,995.7026,8.80369
5,60,4.0,3.2958,-8.5,1,7.66,-1.67,5.33,0,1010.60312,1007.13351,3.46961
5,60,-4.0,-3.2958,8.5,0,-7.66,1.67,-5.33,0,1007.13351,1010.60312,-3.46961
5,60,70.0,6.2186,5.7,1,2.27,-1.6,0.2,0,994.25386,1007.15964,-12.90578
5,60,-70.0,-6.2186,-5.7,0,-2.27,1.6,-0.2,0,1007.15964,994.25386,12.90578
5,60,61.0,8.1453,3.7,1,-4.58,0.58,-1.75,0,1070.32717,1007.18123,63.14594
5,60,-61.0,-8.1453,-3.7,0,4.58,-0.58,1.75,0,1007.18123,1070.32717,-63.14594
5,60,38.0,6.8469,1.3,1,-4.0,1.0,-0.5,0,1005.07936,1005.17292,-0.09356
5,60,-38.0,-6.8469,-1.3,0,4.0,-1.0,0.5,0,1005.17292,1005.07936,0.09356
5,60,-6.0,-5.2095,-2.1,1,9.0,0.33,-0.67,0,1025.59909,1005.17292,20.42617
5,60,6.0,5.2095,2.1,0,-9.0,-0.33,0.67,0,1005.17292,1025.59909,-20.42617
5,60,81.0,8.393,-5.0,1,0.25,0.75,0.0,0,1009.3617,1009.22473,0.13697
5,60,-81.0,-8.393,5.0,0,-0.25,-0.75,-0.0,0,1009.22473,1009.3617,-0.13697
5,60,101.0,8.3301,-4.3,1,-1.17,4.67,-1.67,0,1040.19713,1005.17292,35.02421
5,60,-101.0,-8.3301,4.3,0,1.17,-4.67,1.67,0,1005.17292,1040.19713,-35.02421
5,60,-28.0,-6.3351,1.3,1,2.66,1.83,-1.67,0,1075.87271,1035.39567,40.47704
5,60,28.0,6.3351,-1.3,0,-2.66,-1.83,1.67,0,1035.39567,1075.87271,-40.47704
5,60,-42.0,-6.5206,-9.0,1,1.47,0.14,2.0,1,1024.06155,1007.54391,16.51764
5,60,42.0,6.5206,9.0,0,-1.47,-0.14,-2.0,-1,1007.54391,1024.06155,-16.51764
5,60,65.0,5.5797,8.5,1,9.93,2.8,-4.8,0,993.99574,1010.95079,-16.95505
5,60,-65.0,-5.5797,-8.5,0,-9.93,-2.8,4.8,0,1010.95079,993.99574,16.95505
5,60,70.0,7.3205,4.1,1,11.2,0.07,-2.2,0,1022.72012,1010.64192,12.0782
5,60,-70.0,-7.3205,-4.1,0,-11.2,-0.07,2.2,0,1010.64192,1022.72012,-12.0782
5,60,92.0,6.7833,5.6,1,-3.25,1.0,-3.5,0,1009.24812,1009.02656,0.22156
5,60,-92.0,-6.7833,-5.6,0,3.25,-1.0,3.5,0,1009.02656,1009.24812,-0.22156
5,60,-76.0,-6.5381,0.3,1,-7.5,-1.5,3.0,0,1004.49816,1005.06922,-0.57106
5,60,76.0,6.5381,-0.3,0,7.5,1.5,-3.0,0,1005.06922,1004.49816,0.57106
5,60,109.0,8.7134,1.6,1,-3.0,1.0,-2.5,0,1005.07936,1004.57143,0.50793
5,60,-109.0,-8.7134,-1.6,0,3.0,-1.0,2.5,0,1004.57143,1005.07936,-0.50793
5,60,75.0,8.306,-1.8,1,4.67,5.0,0.67,0,1004.57143,1007.26818,-2.69675
5,60,-75.0,-8.306,1.8,0,-4.67,-5.0,-0.67,0,1007.26818,1004.57143,2.69675
5,60,-21.0,-5.743,0.3,1,0.2,1.6,1.4,0,1005.14407,994.073,11.07107
5,60,21.0,5.743,-0.3,0,-0.2,-1.6,-1.4,0,994.073,1005.14407,-11.07107
5,60,-56.0,-6.9197,5.4,1,21.8,-0.8,-1.0,0,1004.51128,995.08383,9.42745
5,60,56.0,6.9197,-5.4,0,-21.8,0.8,1.0,0,995.08383,1004.51128,-9.42745
5,60,88.0,8.0369,-3.6,1,-3.5,-0.75,-1.25,0,1009.25644,1005.17292,4.08352
5,60,-88.0,-8.0369,3.6,0,3.5,0.75,1.25,0,1005.17292,1009.25644,-4.08352
5,60,44.0,5.3327,-0.2,1,1.0,-3.5,7.0,0,1006.0032,1005.17292,0.83028
5,60,-44.0,-5.3327,0.2,0,-1.0,3.5,-7.0,0,1005.17292,1006.0032,-0.83028
5,60,-26.0,-6.2841,-16.1,1,-4.2,-1.6,1.7,0,1005.07936,1024.71799,-19.63863
5,60,26.0,6.2841,16.1,0,4.2,1.6,-1.7,0,1024.71799,1005.07936,19.63863
5,60,-15.0,-5.6384,3.0,1,-5.53,1.5,0.2,0,1008.63547,1010.03306,-1.39759
5,60,15.0,5.6384,-3.0,0,5.53,-1.5,-0.2,0,1010.03306,1008.63547,1.39759
5,60,46.0,9.1063,4.2,1,5.03,-0.47,0.73,0,1055.04638,1024.49436,30.55202
5,60,-46.0,-9.1063,-4.2,0,-5.03,0.47,-0.73,0,1024.49436,1055.04638,-30.55202
5,90,32.0,9.2371,-3.5,1,-2.45,2.55,-4.35,0,1026.18293,1026.87432,-0.69139
5,90,-32.0,-9.2371,3.5,0,2.45,-2.55,4.35,0,1026.87432,1026.18293,0.69139
5,90,-21.0,-6.582,1.9,1,-11.5,-0.22,4.0,0,1052.94943,1009.23882,43.71061
5,90,21.0,6.582,-1.9,0,11.5,0.22,-4.0,0,1009.23882,1052.94943,-43.71061
5,90,30.0,7.0951,9.2,1,2.17,3.17,2.58,0,1022.72087,1026.85724,-4.13637
5,90,-30.0,-7.0951,-9.2,0,-2.17,-3.17,-2.58,0,1026.85724,1022.72087,4.13637
5,90,33.0,8.1895,-9.5,1,9.33,-2.0,-3.0,0,1040.16305,1022.74173,17.42132
5,90,-33.0,-8.1895,9.5,0,-9.33,2.0,3.0,0,1022.74173,1040.16305,-17.42132
5,90,68.0,8.4506,-3.6,1,0.27,-0.5,-2.77,0,1069.69679,1012.10794,57.58885
5,90,-68.0,-8.4506,3.6,0,-0.27,0.5,2.77,0,1012.10794,1069.69679,-57.58885
5,90,23.0,5.4638,7.1,1,-8.17,0.17,-1.75,0,1010.84792,1026.44334,-15.59542
5,90,-23.0,-5.4638,-7.1,0,8.17,-0.17,1.75,0,1026.44334,1010.84792,15.59542
5,90,10.0,7.7899,2.7,1,-1.0,-1.19,-1.0,0,1083.45079,1021.08367,62.36712
5,90,-10.0,-7.7899,-2.7,0,1.0,1.19,1.0,0,1021.08367,1083.45079,-62.36712
5,90,33.0,8.3023,0.0,1,-5.09,0.34,-1.2,1,1025.35539,1040.65951,-15.30412
5,90,-33.0,-8.3023,-0.0,0,5.09,-0.34,1.2,-1,1040.65951,1025.35539,15.30412
5,90,47.0,8.2519,0.4,1,-6.28,-0.72,0.43,0,1054.58965,1090.01706,-35.42741
5,90,-47.0,-8.2519,-0.4,0,6.28,0.72,-0.43,0,1090.01706,1054.58965,35.42741
5,90,16.0,4.7274,-5.0,1,-8.75,1.33,2.79,0,1039.30146,1010.77593,28.52553
5,90,-16.0,-4.7274,5.0,0,8.75,-1.33,-2.79,0,1010.77593,1039.30146,-28.52553
5,90,13.0,6.6542,0.1,1,6.4,-1.37,0.97,0,1038.16412,1025.23792,12.9262
5,90,-13.0,-6.6542,-0.1,0,-6.4,1.37,-0.97,0,1025.23792,1038.16412,-12.9262
5,90,103.0,8.7105,-1.1,1,-4.5,1.33,-8.33,0,1021.05597,1009.12198,11.93399
5,90,-103.0,-8.7105,1.1,0,4.5,-1.33,8.33,0,1009.12198,1021.05597,-11.93399
5,90,49.0,8.2569,1.8,1,3.0,-0.0,-3.67,0,1009.19805,1020.6344,-11.43635
5,90,-49.0,-8.2569,-1.8,0,-3.0,0.0,3.67,0,1020.6344,1009.19805,11.43635
5,90,67.0,8.0024,-5.9,1,-13.3,2.3,-1.9,0,1025.0684,1008.92322,16.14518
5,90,-67.0,-8.0024,5.9,0,13.3,-2.3,1.9,0,1008.92322,1025.0684,-16.14518
5,90,22.0,5.0434,-11.2,1,15.34,1.0,-5.67,0,1021.98279,1021.96496,0.01783
5,90,-22.0,-5.0434,11.2,0,-15.34,-1.0,5.67,0,1021.96496,1021.98279,-0.01783
5,90,-44.0,-9.1006,-2.5,1,-5.17,0.07,1.19,0,1024.69983,1069.64302,-44.94319
5,90,44.0,9.1006,2.5,0,5.17,-0.07,-1.19,0,1069.64302,1024.69983,44.94319
5,120,41.0,9.2536,-4.0,1,-10.1,1.37,-2.1,0,1042.21477,1066.94704,-24.73227
5,120,-41.0,-9.2536,4.0,0,10.1,-1.37,2.1,0,1066.94704,1042.21477,24.73227
5,120,6.0,7.8022,-9.3,1,3.0,0.96,-6.0,0,1055.36144,1038.91135,16.45009
5,120,-6.0,-7.8022,9.3,0,-3.0,-0.96,6.0,0,1038.91135,1055.36144,-16.45009
5,120,33.0,8.3782,-1.8,1,-0.14,2.29,-1.57,0,1083.06875,1027.56563,55.50312
5,120,-33.0,-8.3782,1.8,0,0.14,-2.29,1.57,0,1027.56563,1083.06875,-55.50312
5,120,5.0,6.7811,-7.7,1,5.38,0.79,0.08,0,1042.05972,1096.60913,-54.54941
5,120,-5.0,-6.7811,7.7,0,-5.38,-0.79,-0.08,0,1096.60913,1042.05972,54.54941
5,120,59.0,8.2749,7.1,1,-4.33,-0.51,-1.55,0,1072.21551,1053.99075,18.22476
5,120,-59.0,-8.2749,-7.1,0,4.33,0.51,1.55,0,1053.99075,1072.21551,-18.22476
5,120,12.0,8.4031,0.0,1,-12.18,0.39,-0.43,0,1036.50661,1053.56912,-17.06251
5,120,-12.0,-8.4031,-0.0,0,12.18,-0.39,0.43,0,1053.56912,1036.50661,17.06251
5,120,5.0,6.9383,4.0,1,0.33,1.66,-1.83,0,1025.72452,1040.32542,-14.6009
5,120,-5.0,-6.9383,-4.0,0,-0.33,-1.66,1.83,0,1040.32542,1025.72452,14.6009
5,120,-7.0,-4.4543,-11.2,1,16.5,-1.25,-1.87,0,1037.98197,1042.75807,-4.7761
5,120,7.0,4.4543,11.2,0,-16.5,1.25,1.87,0,1042.75807,1037.98197,4.7761
5,150,7.0,8.8292,3.6,1,-13.83,1.11,0.71,0,1059.35181,1070.60445,-11.25264
5,150,-7.0,-8.8292,-3.6,0,13.83,-1.11,-0.71,0,1070.60445,1059.35181,11.25264
5,150,1.0,5.8464,4.8,1,-1.67,0.68,-0.69,0,1096.53426,1060.55137,35.98289
5,150,-1.0,-5.8464,-4.8,0,1.67,-0.68,0.69,0,1060.55137,1096.53426,-35.98289
5,150,-4.0,-7.5632,0.7,1,5.8,0.91,-1.6,0,1087.377,1053.29174,34.08526
5,150,4.0,7.5632,-0.7,0,-5.8,-0.91,1.6,0,1053.29174,1087.377,-34.08526
5,150,47.0,8.2548,7.9,1,-13.05,1.55,-2.15,0,1042.39652,1054.2019,-11.80538
5,150,-47.0,-8.2548,-7.9,0,13.05,-1.55,2.15,0,1054.2019,1042.39652,11.80538
5,180,3.0,8.7055,-2.2,1,0.03,-0.12,-0.51,0,1075.86983,1110.88309,-35.01326
5,180,-3.0,-8.7055,2.2,0,-0.03,0.12,0.51,0,1110.88309,1075.86983,35.01326
5,180,1.0,2.7726,-1.7,1,1.0,-0.3,-0.2,0,1058.93997,1101.81233,-42.87236
5,180,-1.0,-2.7726,1.7,0,-1.0,0.3,0.2,0,1101.81233,1058.93997,42.87236
5,210,5.0,8.8145,0.0,1,-3.28,-0.22,0.44,0,1093.47681,1076.90435,16.57246
5,210,-5.0,-8.8145,-0.0,0,3.28,0.22,-0.44,0,1076.90435,1093.47681,-16.57246
3,18,-4.0,-3.2581,0.0,1,3.33,3.0,4.0,0,978.95577,995.97794,-17.02217
3,18,4.0,3.2581,-0.0,0,-3.33,-3.0,-4.0,0,995.97794,978.95577,17.02217
3,18,-38.0,-5.1705,4.1,1,0.0,0.0,0.0,0,1000.0,978.10806,21.89194
